21,1,0.195605,0.366667,0.0986328,0.515625,0.79834,-1,-1,-1
22,4,0.320312,0.419531,0.0585938,0.198438,0.351318,-1,-1,-1
22,3,0.311914,0.42474,0.0695313,0.454688,0.710449,-1,-1,-1
22,2,0.841797,0.48151,0.0632812,0.255729,0.857422,-1,-1,-1
22,1,0.194922,0.364583,0.0996094,0.519792,0.816406,-1,-1,-1
23,4,0.319141,0.422135,0.0585938,0.193229,0.256836,-1,-1,-1
23,3,0.311719,0.429948,0.0699219,0.450521,0.722168,-1,-1,-1
23,2,0.841797,0.48125,0.0632812,0.25625,0.860352,-1,-1,-1
23,1,0.195508,0.365885,0.0988281,0.528646,0.77832,-1,-1,-1
24,4,0.321875,0.421615,0.0535156,0.179687,0.234375,-1,-1,-1
24,3,0.313184,0.429427,0.0681641,0.451563,0.716797,-1,-1,-1
24,2,0.840625,0.48151,0.0609375,0.255729,0.82959,-1,-1,-1
24,1,0.193994,0.364583,0.0995117,0.534375,0.752441,-1,-1,-1
25,4,0.32041,0.421354,0.0552734,0.196875,0.170532,-1,-1,-1
25,3,0.311328,0.429948,0.0699219,0.452604,0.732422,-1,-1,-1
25,2,0.838672,0.48151,0.0632813,0.255729,0.842285,-1,-1,-1
25,1,0.189404,0.363802,0.100879,0.541146,0.794922,-1,-1,-1
26,4,0.323828,0.418229,0.0472656,0.15625,0.295166,-1,-1,-1
26,3,0.315527,0.424219,0.0650391,0.370312,0.238403,-1,-1,-1
26,2,0.838672,0.48151,0.0632813,0.251562,0.763184,-1,-1,-1
26,1,0.190186,0.358333,0.0977539,0.301042,0.395752,-1,-1,-1
28,4,0.314844,0.413021,0.0597656,0.195833,0.39209,-1,-1,-1
29,5,0.872266,0.372917,0.0679687,0.117708,0.154297,-1,-1,-1
29,4,0.314355,0.409375,0.0619141,0.202083,0.385498,-1,-1,-1
30,4,0.313965,0.40625,0.0611328,0.20625,0.284668,-1,-1,-1
30,3,0.306934,0.404167,0.074414,0.49375,0.403076,-1,-1,-1
30,1,0.170801,0.354948,0.110742,0.546354,0.770508,-1,-1,-1
37,4,0.305762,0.409635,0.0736328,0.199479,0.191162,-1,-1,-1
176,8,0.395703,0.491667,0.0429688,0.203125,0.59375,-1,-1,-1
177,11,0.441016,0.485156,0.0601563,0.229688,0.586426,-1,-1,-1
177,10,0.423438,0.486458,0.0367188,0.207292,0.326172,-1,-1,-1
177,9,0.478516,0.467188,0.0492188,0.270833,0.5,-1,-1,-1
177,8,0.396875,0.491406,0.0414063,0.198438,0.555176,-1,-1,-1
178,11,0.44375,0.490365,0.059375,0.223437,0.354004,-1,-1,-1
178,10,0.423828,0.488542,0.0359375,0.203125,0.350586,-1,-1,-1
178,8,0.396289,0.49349,0.0417969,0.196354,0.522461,-1,-1,-1
179,11,0.445312,0.488021,0.05625,0.222917,0.342773,-1,-1,-1
179,10,0.424414,0.489323,0.0355469,0.202604,0.395752,-1,-1,-1
179,9,0.473828,0.456771,0.059375,0.2875,0.407715,-1,-1,-1
179,8,0.396777,0.492969,0.0376953,0.195313,0.546875,-1,-1,-1
180,11,0.448633,0.485938,0.0511719,0.223958,0.38623,-1,-1,-1
180,10,0.423633,0.488802,0.0355469,0.203646,0.383057,-1,-1,-1
180,9,0.475586,0.45651,0.0535156,0.280729,0.523926,-1,-1,-1
180,8,0.396582,0.492969,0.0373047,0.195313,0.526367,-1,-1,-1
181,12,0.510352,0.433333,0.0917969,0.392708,0.745117,-1,-1,-1
181,11,0.448438,0.482813,0.0515625,0.227083,0.404053,-1,-1,-1
181,10,0.422266,0.495573,0.0335938,0.198437,0.322021,-1,-1,-1
181,9,0.473828,0.452083,0.0554687,0.286458,0.520508,-1,-1,-1
181,8,0.398047,0.495052,0.0390625,0.193229,0.498047,-1,-1,-1
182,12,0.516602,0.435156,0.0855469,0.400521,0.699219,-1,-1,-1
182,11,0.45,0.484635,0.0546875,0.228646,0.148804,-1,-1,-1
182,10,0.41875,0.496354,0.0382812,0.194792,0.427979,-1,-1,-1
182,9,0.471289,0.453385,0.0621094,0.286979,0.699707,-1,-1,-1
182,8,0.396973,0.493229,0.0396484,0.196875,0.523926,-1,-1,-1
183,12,0.517969,0.435417,0.0859375,0.396875,0.763184,-1,-1,-1
183,10,0.419141,0.498698,0.0375,0.194271,0.504883,-1,-1,-1
183,9,0.471875,0.457552,0.0617188,0.282813,0.737793,-1,-1,-1
183,8,0.398145,0.495573,0.0365234,0.190104,0.533691,-1,-1,-1
184,14,0.368359,0.498958,0.040625,0.198958,0.182373,-1,-1,-1
184,13,0.596094,0.391667,0.113281,0.563542,0.65918,-1,-1,-1
184,12,0.521484,0.434635,0.0835938,0.395312,0.714355,-1,-1,-1
184,10,0.421094,0.496875,0.0335937,0.191667,0.453125,-1,-1,-1
184,9,0.473047,0.454427,0.0601563,0.284896,0.668945,-1,-1,-1
184,8,0.397559,0.495313,0.0345703,0.189583,0.542969,-1,-1,-1
185,11,0.435352,0.488542,0.0605469,0.217708,0.140381,-1,-1,-1
185,10,0.423438,0.496094,0.0359375,0.191146,0.2854,-1,-1,-1
185,9,0.468359,0.46901,0.059375,0.270313,0.415527,-1,-1,-1
185,8,0.397754,0.493229,0.0365234,0.190625,0.437988,-1,-1,-1
186,14,0.366504,0.500521,0.0380859,0.190625,0.150513,-1,-1,-1
186,10,0.422852,0.496875,0.0371094,0.189583,0.281982,-1,-1,-1
186,9,0.468164,0.479167,0.0574219,0.259375,0.368652,-1,-1,-1
186,8,0.398633,0.493229,0.0355469,0.186458,0.461182,-1,-1,-1
